"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL47050";"PENFLURIDOL";"0";"523.97";"2";"7.53";"PFL";"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.45";"0.23";"-1.53";"25.56";"False";"CHEMBL4260801";"Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257579";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL1083173";"";"0";"426.54";"0";"2.47";"17ac";"CN(C)S(=O)(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21";"Ki";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"20.40";"0.42";"6.23";"10.41";"False";"CHEMBL1118104";"Displacement of [3H]LSD form human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155479";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL1084336";"";"0";"381.44";"0";"2.80";"21a";"O=S(=O)(c1cccc(F)c1)c1cc(F)c2c(c1)CCC[C@H]2CNCCO";"Ki";"'='";"0.1585";"nM";"9.80";"";"";"UO_0000065";"25.69";"0.51";"7.00";"14.76";"False";"CHEMBL1118104";"Displacement of [3H]LSD form human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155479";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None";""
"CHEMBL4100951";"";"0";"480.03";"1";"5.43";"26";"O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc2ccccc2c1";"Ki";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"13.87";"0.28";"1.23";"10.21";"False";"CHEMBL4041091";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in CHO-K1 cell membranes after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038339";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4088925";"";"0";"494.06";"1";"5.74";"29";"Cc1[nH]c2ccc(Cl)cc2c1C1=CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"13.07";"0.26";"0.72";"9.90";"False";"CHEMBL4041091";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in CHO-K1 cell membranes after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038339";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4079972";"";"0";"508.09";"2";"6.13";"30";"Cc1[nH]c2ccc(Cl)cc2c1C1=CCN(CCCCNS(=O)(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"12.99";"0.26";"0.47";"10.13";"False";"CHEMBL4041091";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in CHO-K1 cell membranes after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038339";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4096479";"";"0";"494.06";"1";"5.82";"33";"O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc2ccccc12";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"13.94";"0.28";"1.07";"10.56";"False";"CHEMBL4041091";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in CHO-K1 cell membranes after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038339";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4066971";"";"0";"460.00";"0";"4.37";"42";"O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(O)c1";"Ki";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"14.09";"0.29";"2.11";"7.59";"False";"CHEMBL4041091";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in CHO-K1 cell membranes after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038339";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4077937";"";"0";"447.96";"0";"4.42";"44";"O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc(F)cc1";"Ki";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"15.71";"0.32";"2.62";"10.79";"False";"CHEMBL4041091";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in CHO-K1 cell membranes after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038339";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL3139682";"";"0";"325.84";"0";"3.85";"5";"Nc1ccc2ccc(CCNCCc3cccc(Cl)c3)cc2n1";"Ki";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4041198";"Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cells after 90 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038342";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL75029";"";"0";"392.91";"0";"3.64";"13";"COc1cccc2c(CCN(C)C)cn(S(=O)(=O)c3ccc(Cl)cc3)c12";"Ki";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"18.70";"0.39";"3.71";"14.25";"False";"CHEMBL618124";"Binding affinity against human 5-hydroxytryptamine 6 receptor stably transfected to HEK 293 human embryonic kidney cells using [3H]-lysergic acid diethylamide as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132775";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3307715";""
"CHEMBL273921";"";"0";"422.50";"0";"3.61";"25";"O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1";"Ki";"'<'";"5011.87";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL620630";"Binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136643";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2003";"None";""
"CHEMBL274384";"";"0";"402.34";"0";"3.67";"3";"CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]c(Br)c(c34)C[C@H]2N(C)C1";"Ki";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"19.31";"0.42";"4.10";"19.75";"False";"CHEMBL618096";"Binding affinity towards human 5-hydroxytryptamine 6 receptor was evaluated using [125I]-2-iodo LSD as radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145819";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL3403334";"";"0";"442.57";"1";"6.05";"8";"Nc1c(S(=O)(=O)c2ccccc2)sc2nc(-c3ccccc3)cc(-c3ccccc3)c12";"Ki";"'='";"6401.0";"nM";"5.19";"";"";"UO_0000065";"11.74";"0.23";"-0.86";"7.11";"False";"CHEMBL3404595";"Displacement of [3H]LSD from human cloned 5-HT6R expressed in HEK293 cells at 0.1 and 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399949";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307715";""
"CHEMBL426567";"";"0";"294.40";"0";"3.85";"10a";"COc1ccc2[nH]cc(CCN(C)Cc3ccccc3)c2c1";"Ki";"'='";"106.0";"nM";"6.97";"";"";"UO_0000065";"23.69";"0.43";"3.12";"24.68";"False";"CHEMBL911322";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139712";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"CHEMBL3307715";""
"CHEMBL223637";"";"0";"358.46";"0";"2.99";"16b";"COc1ccc2c(CCN(C)C)cn(S(=O)(=O)c3ccccc3)c2c1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"21.83";"0.43";"4.83";"15.18";"False";"CHEMBL911322";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139712";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";"CHEMBL3307715";""
"CHEMBL317535";"";"0";"260.34";"0";"2.45";"64";"CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"29.57";"0.55";"5.25";"16.98";"False";"CHEMBL620800";"Binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145819";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL4438349";"";"0";"249.68";"0";"3.36";"30";"Cn1cncc1-c1c[nH]c2ccc(Cl)c(F)c12";"Ki";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"25.07";"0.50";"2.90";"18.62";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4558202";"";"0";"245.26";"0";"2.72";"37";"COc1ccc2[nH]cc(-c3cncn3C)c2c1F";"Ki";"'='";"3802.0";"nM";"5.42";"";"";"UO_0000065";"22.10";"0.41";"2.70";"12.65";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL4444268";"";"0";"258.26";"0";"1.81";"39";"Cn1cncc1-c1c[nH]c2ccc(C(N)=O)c(F)c12";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4394033";"Displacement of [3H] LSD from human recombinant 5-HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393658";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL3403337";"";"0";"387.89";"0";"4.15";"11";"Cc1ccc(S(=O)(=O)N/N=C2\CCCc3c2[nH]c2ccc(Cl)cc32)cc1";"Ki";"'='";"3213.0";"nM";"5.49";"";"";"UO_0000065";"14.16";"0.29";"1.34";"7.39";"False";"CHEMBL3404595";"Displacement of [3H]LSD from human cloned 5-HT6R expressed in HEK293 cells at 0.1 and 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399949";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307715";""
"CHEMBL126420";"";"0";"304.39";"0";"3.23";"37";"CN(C)CCc1cn(C(=O)OC(C)(C)C)c2ccc(O)cc12";"Ki";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"21.13";"0.40";"3.20";"11.76";"False";"CHEMBL618094";"Binding affinity as displacement of [3H]5-HT binding to 5-hydroxytryptamine 6 receptor in HeLa cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134783";"1";"Scientific Literature";"J. Med. Chem.";"2001";"CHEMBL3308376";""
"CHEMBL7143";"";"0";"232.33";"0";"2.59";"2-methyl-5-methoxy-N,N-dimethyl-tryptamine";"COc1ccc2[nH]c(C)c(CCN(C)C)c2c1";"Ki";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"31.08";"0.58";"4.63";"25.56";"False";"CHEMBL620800";"Binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145819";"1";"Scientific Literature";"J. Med. Chem.";"2003";"None";""
"CHEMBL4520796";"";"0";"356.47";"0";"2.22";"10";"Cc1ccc(C(C)C)c(OCc2nc(N)nc(N3CCN(C)CC3)n2)c1";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"22.33";"0.42";"5.74";"9.90";"False";"CHEMBL4366762";"Displacement of [3H]-LSD from human 5-HT6R expressed in human HEK293 cells incubated for 1 hr by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364280";"1";"Scientific Literature";"Eur J Med Chem";"2019";"CHEMBL3307715";""
"CHEMBL1834225";"";"0";"308.41";"0";"1.67";"5";"CCN/C(=N\S(=O)(=O)c1ccccc1)N1CC(CC)C=N1";"Ki";"'='";"33.9";"nM";"7.47";"";"";"UO_0000065";"24.22";"0.49";"5.80";"10.08";"True";"CHEMBL1839301";"Displacement of [3H]-methyllysergic acid diethylamide from human 5-HT6 receptor expressed in CHO cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833864";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072";""
"CHEMBL433257";"HARRINGTONINE";"0";"531.60";"1";"2.19";"HARRINGTONINE";"COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL302795";"TENOXICAM";"4";"337.38";"0";"1.64";"TENOXICAM";"CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"False";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";""
"CHEMBL69257";"";"0";"386.54";"1";"5.17";"7";"O=C1Nc2cccc3c2C1(CCCCN1CC=C(c2ccccc2)CC1)CCC3";"Ki";"'='";"524.81";"nM";"6.28";"";"";"UO_0000065";"16.25";"0.30";"1.11";"19.42";"False";"CHEMBL620783";"Compound was evaluated for its ability to displace [3H]LSD binding from human recombinant 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132576";"1";"Scientific Literature";"J. Med. Chem.";"1999";"None";""
"CHEMBL3936289";"";"0";"297.44";"0";"3.55";"10b";"CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3869810";"Displacement of [3H]LSD from human 5-HT6 receptor expressed in HEK cells measured after 90 mins by microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3868615";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"CHEMBL3307715";""
"CHEMBL2205834";"";"0";"266.34";"0";"1.34";"26";"OC12C3C4CC5C6C4C1C6C(C53)N2Cc1ccncc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2210361";"Binding affinity to 5-HT6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203059";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"None";""
"CHEMBL2165567";"";"0";"474.93";"0";"3.98";"18b";"CNC1CCc2c(c3cc(OC)ccc3n2S(=O)(=O)c2cccc(C(F)(F)F)c2)C1.Cl";"Ki";"'='";"13.1";"nM";"7.88";"";"";"UO_0000065";"17.98";"0.36";"3.90";"13.07";"False";"CHEMBL2166665";"Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2165565";"";"0";"469.35";"0";"4.34";"15ar";"CN(C)C1CCc2c(c3cc(Br)ccc3n2S(=O)(=O)c2ccc(F)c(F)c2)C1";"Ki";"'='";"29.01";"nM";"7.54";"";"";"UO_0000065";"16.06";"0.37";"3.20";"17.81";"False";"CHEMBL2166665";"Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2165564";"";"0";"487.34";"0";"4.48";"15aq";"CN(C)C1CCc2c(c3cc(Br)ccc3n2S(=O)(=O)c2ccc(F)c(F)c2F)C1";"Ki";"'='";"61.21";"nM";"7.21";"";"";"UO_0000065";"14.80";"0.34";"2.73";"17.05";"False";"CHEMBL2166665";"Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2165561";"";"0";"463.40";"0";"4.07";"15am";"COc1ccc(S(=O)(=O)n2c3c(c4cc(Br)ccc42)CC(N(C)C)CC3)cc1";"Ki";"'='";"28.99";"nM";"7.54";"";"";"UO_0000065";"16.27";"0.37";"3.47";"14.63";"False";"CHEMBL2166665";"Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2165533";"";"0";"463.40";"0";"4.07";"15k";"COc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Br)cc2)CCC(N(C)C)C1";"Ki";"'='";"15.1";"nM";"7.82";"";"";"UO_0000065";"16.88";"0.38";"3.75";"15.17";"False";"CHEMBL2166665";"Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2165529";"";"0";"390.45";"0";"3.58";"15g";"CN(C)C1CCc2c(c3cc(F)cc(F)c3n2S(=O)(=O)c2ccccc2)C1";"Ki";"'='";"7.95";"nM";"8.10";"";"";"UO_0000065";"20.74";"0.41";"4.52";"19.14";"False";"CHEMBL2166665";"Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2165527";"";"0";"384.50";"0";"3.31";"15e";"COc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccccc2)CCC(N(C)C)C1";"Ki";"'='";"5.44";"nM";"8.26";"";"";"UO_0000065";"21.49";"0.42";"4.95";"16.03";"False";"CHEMBL2166665";"Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2163192";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";"CHEMBL3307715";""
"CHEMBL2159457";"";"0";"434.58";"0";"4.02";"60";"CC(C)c1ccccc1OCCN1CCC(CNS(=O)(=O)c2ccc(F)cc2)CC1";"Ki";"'='";"313.0";"nM";"6.50";"";"";"UO_0000065";"14.97";"0.30";"2.48";"11.09";"False";"CHEMBL2162845";"Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157986";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";"CHEMBL3307715";""
"CHEMBL3769968";"";"0";"275.73";"0";"2.59";"(+)-22a";"C=CCOc1cc(F)c(F)cc1C1CC1CN.Cl";"Ki";"'='";"111.0";"nM";"6.96";"";"";"UO_0000065";"29.07";"0.56";"4.36";"19.73";"False";"CHEMBL3774014";"Binding affinity to human 5HT6 receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3769385";"1";"Scientific Literature";"J. Med. Chem.";"2016";"None";""
