baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
100616326,Active,238738,103199108,5312149,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.001,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,5-chloro-N-(4-methoxy-3-(piperazin-1-yl)phenyl)-3-methylbenzo[b]thiophene-2-sulfonamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616327,Active,238738,103675112,45263161,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.0009,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,4-(4-Piperazin-1-ylnaphthalen-1-yl)sulfonylaniline;hydrochloride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616328,Active,238738,103675118,45263166,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.021,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,1-(3-Ethylnaphthalen-1-yl)piperazine;hydrochloride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616329,Active,238738,103675122,45263170,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.0093,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,1-(3-Phenylnaphthalen-1-yl)piperazine;hydrochloride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616330,Active,238738,103675125,45263173,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.063,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,N-(4-naphthalen-1-ylsulfonylphenyl)hydroxylamine;hydrochloride,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616331,Active,238738,103444316,44390010,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.057,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,Oxalic acid;phenyl-(4-piperazin-1-ylnaphthalen-1-yl)methanone,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616332,Active,238738,103444333,44390022,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.035,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,1-(4-Benzylnaphthalen-1-yl)piperazine;oxalic acid,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616333,Active,238738,103444356,44390035,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.0038,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,1-[4-(Benzenesulfonyl)naphthalen-1-yl]piperazine;oxalic acid,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616334,Active,238738,103444397,44390054,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.034,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,4-(Naphthalene-1-sulfonyl)-phenylamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616335,Active,238738,103444475,44390094,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.054,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,1-(4-Bromonaphthalen-1-yl)piperazine;oxalic acid,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616336,Active,238738,103444493,44390104,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.19,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,Oxalic acid;1-(4-phenylnaphthalen-1-yl)piperazine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616337,Active,238738,103255910,6918647,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.005,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,N-[3-(4-Methylpiperazino)-4-methoxyphenyl]-4-bromobenzenesulfonamide,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616338,Active,238738,103272941,6918542,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.0021,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,"2-[1-(benzenesulfonyl)-5-methoxyindol-3-yl]-N,N-dimethylethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616339,Active,238738,103307814,9905247,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.018,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,"N,N-Dimethyl-1-benzoyl-5-methoxy-1H-indole-3-ethanamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616340,Active,238738,103308306,6918553,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,"N-(2,5-dibromo-3-fluorophenyl)-4-methoxy-3-(piperazin-1-yl)benzene-1-sulfonamide",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616341,Active,238738,103308665,44327972,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.033,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,[2-(5-Methoxy-1-phenyl-1H-indol-3-yl)-ethyl]-dimethyl-amine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616342,Active,238738,103308706,10356663,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.012,ChEMBL,Binding affinity against 5 Hydroxy tryptamine 6 receptor,1-(4-Aminophenylsulfonyl)-3-methyl-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616343,Active,238739,103183489,1342,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.12,ChEMBL,Binding affinity against 5-hydroxy tryptamine 6 receptor,1-Naphthylpiperazine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616344,Active,239861,103444356,44390035,3362,15745826,Confirmatory,20181018,0,0,P50406,pA2,=,0.0075,ChEMBL,pA2 against 5-Hydroxytryptamine 6 receptor,1-[4-(Benzenesulfonyl)naphthalen-1-yl]piperazine;oxalic acid,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100616379,Active,238698,103183489,1342,3362,15745826,Confirmatory,20181018,0,0,P50406,Ki,=,0.1,ChEMBL,Binding affinity against 5-hydroxytryptamine 6 receptor,1-Naphthylpiperazine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,NULL,
100622430,Active,239088,103196550,152215,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.098,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"3-(1-methyl-1,2,3,6-tetrahydropyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622431,Active,239088,103197433,563919,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.01,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1H-Indole, 1-(phenylmethyl)-3-(1,2,3,6-tetrahydro-1-methyl-4-pyridinyl)-",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622432,Active,239088,103442650,44388931,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.012,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,1-Benzenesulfonyl-3-piperidin-4-yl-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622433,Active,239088,103442660,44388943,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.001,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[5-Fluoro-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622434,Active,239088,103442661,44388944,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.007,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[5-Bromo-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622435,Active,239088,103442669,44388950,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[6-Chloro-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622436,Active,239088,103442861,44389091,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.018,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(4-Methoxy-benzenesulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622437,Active,239088,103442875,44389099,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.004,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"5-Fluoro-1-(naphthalene-1-sulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622438,Active,239088,103442781,9929294,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.005,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(4-Fluoro-benzenesulfonyl)-3-(1-methyl-1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622439,Active,239088,103442783,11739679,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.002,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[3-(1,2,3,6-Tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622440,Active,239088,103442838,44389074,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"5-Fluoro-1-(4-fluoro-benzenesulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622441,Active,239088,103442839,44389075,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.014,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(4-Chloro-benzenesulfonyl)-5-fluoro-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622442,Active,239088,103442845,44389081,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.002,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,4-(5-Fluoro-3-piperidin-4-yl-indole-1-sulfonyl)-phenylamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622443,Active,239088,103442853,44389086,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.02,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"3-(1,2,3,6-Tetrahydro-pyridin-4-yl)-1-(4-trifluoromethyl-benzenesulfonyl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622444,Active,239088,103442746,44389010,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.027,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(Naphthalene-2-sulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622445,Active,239088,103442752,44389015,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.001,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(3-Chloro-benzenesulfonyl)-3-(1-methyl-1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622446,Active,239088,103442754,44389016,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.001,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(2-Fluoro-benzenesulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622447,Active,239088,103442762,44389023,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.019,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"5-Methoxy-1-(naphthalene-2-sulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622448,Active,239088,103442763,44389024,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.077,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(Butane-1-sulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622449,Active,239088,103442764,44389025,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.0024,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-Benzenesulfonyl-5-fluoro-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622450,Active,239088,103442719,44388987,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.029,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[5-Nitro-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622451,Active,239088,103442734,44388999,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.002,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-Benzenesulfonyl-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622452,Active,239088,103442736,44389001,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.01,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(2-Chloro-benzenesulfonyl)-3-(1-methyl-1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622453,Active,239088,103442737,44389002,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.01,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(2-Fluoro-benzenesulfonyl)-3-(1-methyl-1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622454,Active,239088,103442738,44389003,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.0004,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(2-Chloro-benzenesulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622455,Active,239088,103442739,44389004,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.001,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[7-(1,2,3,6-Tetrahydro-pyridin-4-yl)-[1,3]dioxolo[4,5-f]indole-5-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622456,Active,239088,103442688,11361090,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[5-Methoxy-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622457,Active,239088,103442696,44388970,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.005,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[3-(1,2,3,6-Tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-isothiazolo[4,5-c]pyridine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622458,Active,239088,103442698,44388971,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.246,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-Benzenesulfonyl-3-(1-benzyl-1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622459,Active,239088,103442709,44388980,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.05,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[5-Benzyloxy-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622460,Active,239088,103442715,9950402,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.002,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"3-(1-Methyl-1,2,3,6-tetrahydro-4-pyridinyl)-1-phenylsulfonylindole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622461,Active,239088,103442717,44388986,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.054,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-(1-Benzenesulfonyl-1H-indol-3-yl)-3,6-dihydro-2H-pyridine-1-carboxylic acid tert-butyl ester",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622462,Active,239088,103442670,44388951,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"1-(5-Chloro-thiophene-2-sulfonyl)-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-1H-indole",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622463,Active,239088,103442672,44388953,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.031,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"4-[6-Nitro-3-(1,2,3,6-tetrahydro-pyridin-4-yl)-indole-1-sulfonyl]-phenylamine",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622464,Active,239088,103442674,23288143,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.099,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"[3-(1-Methyl-1,2,3,6-tetrahydro-pyridin-4-yl)-indol-1-yl]-phenyl-methanone",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622465,Active,239088,103442675,44388954,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.118,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,"3-(1-methyl-3,6-dihydro-2H-pyridin-4-yl)-N-phenylindole-1-carboxamide",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622466,Active,239088,103442676,44388955,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.02,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,1-Benzenesulfonyl-5-fluoro-3-piperidin-4-yl-1H-indole,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100622467,Active,239088,103442677,44388956,3362,15603958,Confirmatory,20181018,0,0,P50406,Ki,=,0.003,ChEMBL,Binding affinity against cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells using [3H]LSD,4-(6-Chloro-3-piperidin-4-yl-indole-1-sulfonyl)-phenylamine,HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100624072,Active,239954,103457355,44397588,3362,16002289,Confirmatory,20181018,0,0,P50406,Ki,<,7.94328,ChEMBL,Binding affinity towards human 5-hydroxytryptamine receptor 6 expressed in HeLa cells using the radioligand [3H]LSD,"(E)-N-[2-(dimethylamino)ethyl]-3-phenyl-N-[[4-[4-[(2-phenylethylamino)methyl]phenyl]phenyl]methyl]prop-2-enamide;2,2,2-trifluoroacetic acid",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100624073,Active,239954,103457356,44397589,3362,16002289,Confirmatory,20181018,0,0,P50406,Ki,<,1.99526,ChEMBL,Binding affinity towards human 5-hydroxytryptamine receptor 6 expressed in HeLa cells using the radioligand [3H]LSD,"(E)-3-phenyl-N-[[4-[4-[(2-phenylethylamino)methyl]phenyl]phenyl]methyl]-N-(pyridin-3-ylmethyl)prop-2-enamide;2,2,2-trifluoroacetic acid",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
100624074,Active,239954,103457465,44397670,3362,16002289,Confirmatory,20181018,0,0,P50406,Ki,=,3.98107,ChEMBL,Binding affinity towards human 5-hydroxytryptamine receptor 6 expressed in HeLa cells using the radioligand [3H]LSD,"3-cyclopentyl-N-[2-(dimethylamino)ethyl]-N-[[4-[4-[(2-phenylethylamino)methyl]phenyl]phenyl]methyl]propanamide;2,2,2-trifluoroacetic acid",HTR6 - 5-hydroxytryptamine receptor 6 (human),/gene/3362,NULL,P50406,9606,30,
